StockID,QuantitySum,SalesSum,ChargeBack,ChargeRatio,SalesperMin,QuantityperMin,Customer
90163B,2,15,0,0,0.026978417,0.003597122,1
23371,1436,1697.72,0,0,10.61075,8.975,93
23373,1529,1213.78,0,0,0.975707395,1.229099678,82
23374,2131,1707.42,0,0,1.450654206,1.810535259,99
23375,1292,1039.44,1,0.000773395,5.558502674,6.909090909,81
23376,2437,920.19,24,0.009752133,5.51011976,14.59281437,95
23377,1181,460.59,8,0.006728343,24.24157895,62.15789474,68
23378,3248,1206.24,0,0,7.222994012,19.4491018,119
23379,1161,422.55,0,0,2.674367089,7.348101266,48
23380,1989,745.47,36,0.017777778,4.718164557,12.58860759,82
23381,1413,520.83,0,0,5.2083,14.13,55
23382,1399,4997.85,3,0.0021398,41.30454545,11.56198347,128
47570B,180,1642.68,0,0,6.931139241,0.759493671,23
84563A,59,198.05,0,0,0.149134036,0.044427711,11
23389,1005,4030.75,2,0.001986097,3.328447564,0.829892651,146
23390,642,2564.3,1,0.00155521,1.955987796,0.489702517,110
23391,340,1371,0,0,9.201342282,2.281879195,55
35912B,249,283.89,0,0,9.463,8.3,15
23393,716,2685,21,0.028493894,15.70175439,4.187134503,157
23394,379,1421.25,0,0,10.93269231,2.915384615,83
23395,642,2401.98,7,0.010785824,18.47676923,4.938461538,134
23396,583,2180.73,4,0.00681431,1.532487702,0.409697822,128
23397,428,4010.2,6,0.013824885,21.56021505,2.301075269,139
23398,519,438.03,1,0.001923077,2.095837321,2.483253589,47
23399,1804,1530.28,0,0,14.30168224,16.85981308,141
23392,563,1115.36,0,0,10.13963636,5.118181818,64
23400,443,2216.11,2,0.004494382,12.45005618,2.488764045,74
23402,270,990.42,0,0,2.938931751,0.801186944,46
23403,566,1871.56,2,0.003521127,5.553590504,1.679525223,78
23404,763,3349.14,29,0.036616162,48.53826087,11.05797101,100
23405,220,1053.8,1,0.004524887,2.780474934,0.580474934,51
23406,420,2061.04,3,0.007092199,4.662986425,0.950226244,60
23407,228,2207.82,4,0.017241379,6.690363636,0.690909091,94
23408,289,601.12,8,0.026936027,8.587428571,4.128571429,51
22563,2447,2873.14,1,0.000408497,2.107953045,1.795304475,163
23409,189,700.47,7,0.035714286,0.58518797,0.157894737,37
23411,211,986.85,0,0,0.79011209,0.168935148,41
23412,349,2254.14,2,0.005698006,4.97602649,0.770419426,64
23413,132,643.8,12,0.083333333,0.449267271,0.092114445,31
23414,135,1308.21,4,0.028776978,2.959751131,0.305429864,58
23415,221,364.65,0,0,0.322984942,0.19574845,34
23410,35,281.95,1,0.027777778,1.830844156,0.227272727,16
23417,66,108.9,0,0,0.080191458,0.048600884,12
23418,503,1004.48,0,0,0.71799857,0.35954253,50
23419,420,859.68,1,0.002375297,0.614496069,0.300214439,53
23416,85,140.25,0,0,3.790540541,2.297297297,11
23421,153,318.24,0,0,2.289496403,1.100719424,23
23422,194,403.52,0,0,4.434285714,2.131868132,29
23423,190,712.5,5,0.025641026,2.981171548,0.794979079,45
23424,392,1882.8,1,0.002544529,24.13846154,5.025641026,85
23425,142,353.58,4,0.02739726,0.755512821,0.303418803,26
23426,1165,2998.93,6,0.005123826,2.626033275,1.020140105,121
23427,222,2575.5,2,0.008928571,7.465217391,0.643478261,86
23420,159,330.72,0,0,2.312727273,1.111888112,25
84849B,231,390.39,1,0.004310345,10.84416667,6.416666667,42
23428,38,298.7,2,0.05,0.741191067,0.094292804,16
23431,1404,1094.04,16,0.011267606,4.840884956,6.212389381,62
23432,1226,1007.02,0,0,0.720844667,0.877594846,61
23433,1140,940.92,47,0.039595619,4.003914894,4.85106383,73
72586,626,262.92,0,0,0.218190871,0.519502075,36
23435,643,580.21,0,0,1.691574344,1.874635569,37
23436,1874,2182.9,15,0.007940709,1.754742765,1.506430868,87
23437,1853,2232.25,2,0.001078167,117.4868421,97.52631579,103
23438,1715,2059.75,0,0,1.517870302,1.263817244,81
23439,3296,6681.6,0,0,5.619512195,2.772077376,247
35819B,268,101.84,0,0,0.073003584,0.192114695,19
84745A,32,13.44,0,0,0.009940828,0.023668639,5
23434,1696,1556.56,10,0.005861665,4.538075802,4.944606414,120
23442,32,66.56,0,0,0.058385965,0.028070175,6
23444,68,1035,1,0.014492754,0.79984544,0.052550232,55
23445,2487,1998.21,20,0.007977663,133.214,165.8,77
72598,418,330.1,0,0,0.234113475,0.296453901,35
23447,14,23.1,0,0,0.167391304,0.101449275,3
23448,25,41.25,0,0,0.034518828,0.020920502,3
23446,13,21.45,0,0,1.7875,1.083333333,2
23449,12,15,0,0,0.026978417,0.021582734,1
23451,232,448.8,0,0,2.107042254,1.089201878,33
23452,451,875.85,0,0,3.619214876,1.863636364,62
23453,286,555.3,0,0,32.66470588,16.82352941,36
23454,143,583.85,2,0.013793103,583.85,143,35
23455,185,505.85,0,0,4.476548673,1.637168142,27
84406B,1843,6825.93,42,0.022281167,42.13537037,11.37654321,133
23456,151,605.05,0,0,1.939262821,0.483974359,31
23457,88,419.4,0,0,3.711504425,0.778761062,21
23459,27,337.5,1,0.035714286,1.599526066,0.127962085,16
23458,38,568.1,4,0.095238095,4.029078014,0.269503546,25
23461,201,829.35,0,0,34.55625,8.375,69
23460,68,676.6,5,0.068493151,2.39929078,0.241134752,38
23463,9,89.55,0,0,0.508806818,0.051136364,5
23464,12,59.4,0,0,0.606122449,0.12244898,5
23465,28,231,0,0,0.172131148,0.020864382,15
23466,46,373.5,1,0.021276596,1.319787986,0.16254417,19
23467,17,55.93,0,0,0.199039146,0.060498221,4
23468,19,156.75,0,0,0.116542751,0.014126394,11
23469,310,1214.26,2,0.006410256,4.916032389,1.255060729,59
23470,202,1215.2,11,0.051643192,60.76,10.1,66
23471,62,576.1,0,0,0.422051282,0.045421245,24
23472,46,658.3,0,0,0.491268657,0.034328358,25
23473,594,471.9,0,0,2.371356784,2.984924623,37
90010A,7,62.65,0,0,0.049880573,0.005573248,5
84507B,31,79.05,0,0,0.05658554,0.022190408,10
23476,198,247.5,0,0,1.145833333,0.916666667,18
23477,85,106.25,0,0,0.491898148,0.393518519,8
23478,266,292.18,0,0,1.352685185,1.231481481,8
23479,104,780.4,0,0,22.95294118,3.058823529,33
23480,1497,5289.84,5,0.003328895,17.75114094,5.023489933,128
23481,193,236.21,0,0,0.174840859,0.142857143,19
23482,377,588.45,0,0,0.45335131,0.290446841,28
23483,1090,1283.12,10,0.009090909,4.89740458,4.160305344,50
23484,166,460.54,0,0,1.049066059,0.378132118,24
23485,234,5149.2,14,0.056451613,47.67777778,2.166666667,65
23486,98,1577.1,11,0.100917431,9.443712575,0.586826347,57
23487,66,634.6,9,0.12,2.129530201,0.22147651,39
23489,726,2098.14,0,0,8.494493927,2.939271255,113
35911B,17,35.7,0,0,0.270454545,0.128787879,4
23490,494,1819.38,3,0.006036217,5.887961165,1.598705502,77
23491,196,1617,1,0.005076142,3.601336303,0.436525612,59
23493,3131,5985.75,2,0.000638366,18.47453704,9.663580247,263
23494,566,3266.7,24,0.040677966,2.365459812,0.409847936,130
23492,68,561,0,0,3.978723404,0.482269504,23
23495,152,190,0,0,2.714285714,2.171428571,16
23497,1484,2072.6,12,0.00802139,8.033333333,5.751937984,119
23496,67,83.75,0,0,0.530063291,0.424050633,17
23499,1036,435.12,0,0,2.862631579,6.815789474,70
23500,1339,1627.55,0,0,1.361966527,1.120502092,65
23501,1299,1577.55,0,0,5.05625,4.163461538,65
23502,655,795.23,0,0,3.012234848,2.481060606,74
23503,3217,3974.21,2,0.000621311,10.08682741,8.164974619,262
23504,1565,1953.73,0,0,6.977607143,5.589285714,150
23505,984,1146,0,0,0.821505376,0.705376344,86
23506,2601,1067.22,0,0,3.654863014,8.907534247,107
23507,2795,1109.7,0,0,12.06195652,30.38043478,86
23508,2419,990.78,2,0.000826105,6.078404908,14.8404908,91
23509,1030,429,0,0,2.63190184,6.319018405,48
23510,2280,894.6,0,0,9.723913043,24.7826087,87
23511,506,1008.98,5,0.009784736,0.800777778,0.401587302,79
84596G,1634,761.21,0,0,4.006368421,8.6,83
23512,474,900.66,0,0,0.724003215,0.381028939,42
23514,439,869.62,6,0.013483146,6.124084507,3.091549296,55
23515,540,1037.94,0,0,0.762070485,0.396475771,55
90081C,10,49.5,0,0,0.220982143,0.044642857,5
23517,305,840.65,0,0,28.98793103,10.51724138,48
23518,346,923.14,6,0.017045455,0.700941534,0.262718299,39
23513,540,1039.68,6,0.010989011,7.75880597,4.029850746,57
23520,159,563.13,0,0,0.407474674,0.115050651,28
23516,279,980.01,0,0,0.687726316,0.195789474,36
23519,219,755.01,0,0,2.892758621,0.83908046,18
23522,328,635.92,0,0,1.714070081,0.884097035,18
23524,438,1340.73,0,0,0.998309754,0.326135517,38
23521,387,647.37,0,0,1.932447761,1.155223881,20
23526,719,3635.27,12,0.016415869,139.8180769,27.65384615,74
23523,343,1098.93,0,0,5.386911765,1.681372549,32
23528,459,1370.13,0,0,4.841448763,1.621908127,30
23527,401,1342.47,0,0,8.185792683,2.445121951,36
23530,820,3409.02,0,0,92.13567568,22.16216216,58
23531,813,4586.79,0,0,32.07545455,5.685314685,71
23529,623,1929.81,0,0,24.74115385,7.987179487,26
23533,190,885.34,0,0,9.127216495,1.958762887,21
35591T,5,6.25,0,0,0.16025641,0.128205128,4
48111,1092,6603.8,2,0.001828154,4.657122708,0.770098731,110
23535,904,4864.66,1,0.001104972,4.208183391,0.78200692,122
23534,1145,5979.53,0,0,33.21961111,6.361111111,151
84279B,175,651.93,7,0.038461538,7.164065934,1.923076923,48
23539,231,1094.01,0,0,0.784799139,0.165710187,31
48116,1409,7971.32,3,0.002124646,84.8012766,14.9893617,86
23541,827,6138.19,2,0.002412545,4.419143269,0.595392369,97
23542,347,2521.79,4,0.011396011,6.797277628,0.935309973,55
72802A,294,1191.22,4,0.013422819,1.079003623,0.266304348,44
23543,504,3832.12,0,0,2.868353293,0.377245509,74
23545,2300,950,0,0,0.758180367,1.835594573,72
62074B,16,6.72,0,0,0.004776119,0.011371713,4
23546,3100,1302,0,0,4.213592233,10.03236246,101
23547,1450,609,0,0,4.911290323,11.69354839,52
23549,1275,535.5,0,0,0.38113879,0.90747331,45
23550,1825,750.5,0,0,2.493355482,6.063122924,59
23548,1025,430.5,0,0,3.471774194,8.266129032,40
23551,1515,590.85,0,0,0.433810573,1.112334802,85
48129,836,5323.76,23,0.02677532,3.759717514,0.59039548,124
23554,414,4668.15,0,0,3.579869632,0.317484663,47
23555,413,4655.65,0,0,3.979188034,0.352991453,42
23556,426,4799.55,1,0.00234192,3.680636503,0.326687117,43
72709,44,37.4,0,0,0.192783505,0.226804124,4
23558,405,4541.7,0,0,756.95,67.5,40
23559,503,1004.48,0,0,0.72683068,0.363965268,64
23557,343,3817.85,0,0,3.05672538,0.274619696,25
23553,420,4733.85,0,0,473.385,42,48
48138,3547,23114.49,12,0.003371734,19.13451159,2.936258278,311
90040C,6,21,0,0,0.016759777,0.004788508,2
23564,569,681.01,0,0,0.531209048,0.443837754,38
23565,319,398.75,5,0.015432099,0.27806834,0.222454672,27
23566,620,744.76,4,0.006410256,1.666129754,1.387024609,42
23567,183,228.75,1,0.005434783,0.474585062,0.37966805,14
23568,436,514.76,0,0,0.410822027,0.347964884,24
23569,675,3341.25,2,0.00295421,2.366324363,0.478045326,123
23570,1487,1858.75,0,0,23.234375,18.5875,171
23571,1826,2984.1,0,0,165.7833333,101.4444444,172
90214A,39,48.75,0,0,0.034549965,0.027639972,3
90210D,104,125,0,0,0.09469697,0.078787879,4
22596,2496,3150.69,25,0.0099167,25.61536585,20.29268293,161
23574,11,82.5,2,0.153846154,0.368303571,0.049107143,9
23575,28,54.6,0,0,0.160588235,0.082352941,7
23578,18,35.1,0,0,0.585,0.3,4
23579,27,52.65,0,0,0.036818182,0.018881119,8
23580,41,79.95,0,0,0.235147059,0.120588235,9
23581,3601,7030.78,102,0.027545234,47.50527027,24.33108108,213
23582,2260,4541.3,101,0.042778484,13.5561194,6.746268657,171
23583,2948,4662.2,0,0,10.84232558,6.855813953,208
85049E,2676,3398.85,15,0.005574136,10.55543478,8.310559006,244
47503J,1,7.95,0,0,0.014298561,0.001798561,1
85135C,65,516.75,1,0.015151515,0.440537084,0.05541347,35
72741,5680,7609.6,22,0.003858295,35.5588785,26.54205607,192
90209C,228,407.4,3,0.012987013,1.486861314,0.832116788,8
35915B,91,150.15,0,0,0.728883495,0.441747573,14
23598,210,619.5,0,0,0.511138614,0.173267327,29
23597,101,281.95,6,0.056074766,0.205203785,0.073508006,20
48184,1922,13070.6,6,0.003112033,96.81925926,14.23703704,223
48185,2742,16525.54,674,0.197306792,50.69184049,8.411042945,140
48187,3674,22605.1,4,0.001087548,48.71788793,7.918103448,309
48188,2022,11495.9,5,0.0024667,108.4518868,19.0754717,164
90122B,1,4.95,0,0,0.008902878,0.001798561,1
40001,736,561.55,19,0.025165563,0.602521459,0.789699571,23
48194,3243,19711.17,3,0.000924214,14.15015793,2.328068916,283
40003,147,154.95,0,0,2.42109375,2.296875,10
90199B,2,12.7,0,0,0.022841727,0.003597122,1
47369A,8,23.6,0,0,1.072727273,0.363636364,6
72780,131,111.35,0,0,0.976754386,1.149122807,17
23630,0,0,1,1,0,0,1
72783,12,25.2,0,0,0.045323741,0.021582734,1
40016,5524,1870.7,0,0,12.55503356,37.0738255,54
84809B,18,37.8,0,0,0.067985612,0.032374101,1
22608,4818,962.88,7,0.001450777,16.89263158,84.52631579,60
22609,5487,1184.37,36,0.006518197,0.9068683,4.201378254,86
85099B,44026,81247.56,1100,0.024376191,211.5821875,114.6510417,626
22106,163,414.65,121,0.426056338,2.369428571,0.931428571,8
22611,219,1016.85,0,0,0.751552106,0.161862528,36
90058A,324,123.12,0,0,0.100260586,0.263843648,7
72811,47,64.27,0,0,0.23118705,0.169064748,5
22613,1437,1107.03,10,0.00691085,12.16516484,15.79120879,78
46776D,12,59.4,0,0,0.393377483,0.079470199,3
72812,17,45.85,0,0,2.697058824,1,3
72815,-2,-7.5,4,2,-0.197368421,-0.052631579,2
72816,803,812.51,24,0.029020556,0.618348554,0.611111111,26
72817,1024,931.4,24,0.022900763,0.649511855,0.714086471,74
72818,1785,756.85,36,0.019769357,7.14009434,16.83962264,51
72819,144,356.4,0,0,7.747826087,3.130434783,22
84569C,1,1.25,0,0,0.002248201,0.001798561,1
72821,11,18.15,0,0,0.069274809,0.041984733,4
79030G,1364,610.08,0,0,0.48304038,1.079968329,44
23664,1,1.65,0,0,0.002967626,0.001798561,1
79157B,3,2.55,0,0,0.004586331,0.005395683,1
84660B,697,686.23,0,0,22.87433333,23.23333333,20
23681,1247,1957.55,0,0,10.46818182,6.668449198,89
90214B,1,1.25,0,0,0.002248201,0.001798561,1
23691,875,355.5,0,0,0.25723589,0.633140376,24
23692,50,21,0,0,0.014820042,0.035285815,2
84926A,573,191.13,0,0,0.133191638,0.399303136,23
23695,487,200.22,0,0,4.883414634,11.87804878,29
23694,252,101.52,0,0,4.834285714,12,15
23697,342,139.32,0,0,0.112083669,0.275140788,18
84993A,277,116.34,0,0,0.402560554,0.958477509,27
23702,4,27,0,0,0.75,0.111111111,3
85206B,14,23.1,0,0,0.0515625,0.03125,4
44092C,20,17,0,0,0.012630015,0.014858841,5
84509A,599,2145.89,9,0.014802632,5.707154255,1.593085106,102
84952C,140,225,0,0,0.176194205,0.10963195,7
85018D,12,30.6,0,0,0.206756757,0.081081081,6
90036A,6,47.7,0,0,7.95,1,3
37488A,28,10.92,0,0,0.008149254,0.020895522,3
35833P,37,46.25,0,0,0.032342657,0.025874126,8
90002D,10,37.5,0,0,1.5625,0.416666667,5
72225C,600,158.64,0,0,0.149660377,0.566037736,12
22636,522,4289.1,28,0.050909091,70.31311475,8.557377049,135
84459A,611,818.23,60,0.089418778,0.727315556,0.543111111,50
90205A,16,26.4,0,0,0.01986456,0.012039127,6
84613C,1,4.65,0,0,0.008363309,0.001798561,1
90036D,11,87.45,0,0,2.082142857,0.261904762,4
22647,583,363.31,12,0.020168067,0.263841685,0.423384168,28
90183A,13,38.35,6,0.315789474,0.661206897,0.224137931,4
84859A,123,248.21,0,0,0.258283039,0.127991675,24
84912A,103,386.25,0,0,0.694694245,0.185251799,25
44089A,15,6.3,0,0,0.004601899,0.010956903,4
90011A,1,2.95,0,0,0.005305755,0.001798561,1
84910A,10,59.5,0,0,0.4375,0.073529412,6
85163A,45,349.95,0,0,4.374375,0.5625,15
84509G,469,828.75,0,0,3.984375,2.254807692,38
90059F,3,4.95,6,0.666666667,0.004080791,0.002473207,3
90141A,4,19.8,0,0,0.014032601,0.002834869,2
71510,52,36.52,0,0,0.11100304,0.158054711,5
84796A,12,153,0,0,1.125,0.088235294,9
37491B,4,6.6,0,0,0.011870504,0.007194245,1
84508A,1629,3442.95,1,0.000613497,2.986079792,1.41283608,17
22668,1894,5258.66,60,0.030706244,22.09521008,7.957983193,159
77101A,386,423.22,0,0,0.299306931,0.272984441,16
85061W,1903,1539.25,7,0.003664921,6.751096491,8.346491228,74
90214C,26,32.5,0,0,0.025958466,0.020766773,3
85014B,1780,9876.73,2,0.001122334,240.8958537,43.41463415,211
90185D,32,136,0,0,1.346534653,0.316831683,7
35607A,24,4.56,0,0,0.008201439,0.043165468,1
79071B,20,59,0,0,1.18,0.4,10
22675,1092,1317.68,27,0.024128686,13.04633663,10.81188119,90
90214S,15,18.75,0,0,0.019470405,0.015576324,2
84313C,461,908.15,0,0,0.824092559,0.418330309,17
90019B,2,9.9,0,0,0.007574598,0.001530222,2
90162B,26,76.7,1,0.037037037,10.95714286,3.714285714,7
85071A,811,59.33,152,0.157840083,0.046975455,0.642121932,75
78034B,8,15.6,0,0,0.0115727,0.005934718,6
85180B,186,334.5,0,0,3.216346154,1.788461538,18
22687,564,2925.18,0,0,12.39483051,2.389830508,30
35817P,18,19.86,0,0,0.551666667,0.5,2
90027D,4,11.8,0,0,0.021223022,0.007194245,1
90024C,2,17,0,0,0.03057554,0.003597122,1
22692,1358,9303.98,3,0.002204262,26.06156863,3.803921569,229
84029G,2263,8509.17,14,0.006148441,17.19024242,4.571717172,201
17165D,27,28.35,0,0,0.10862069,0.103448276,6
85130D,544,520.06,0,0,2.374703196,2.484018265,39
79051A,743,251.47,0,0,4.835961538,14.28846154,30
84712B,19,147.87,0,0,0.475466238,0.061093248,9
90206C,13,64.35,0,0,0.070327869,0.01420765,6
84201C,5,0.95,0,0,0.001708633,0.008992806,1
46115B,12,2.28,0,0,0.001592179,0.008379888,1
47013A,14,3.04,0,0,0.002241888,0.010324484,4
17090A,109,107.45,0,0,0.084406913,0.085624509,9
47021G,518,230.4,0,0,0.289811321,0.651572327,12
46776F,15,74.25,0,0,0.196428571,0.03968254,6
23429,28,228.2,0,0,1.086666667,0.133333333,14
37489D,38,16.38,0,0,0.011608788,0.026931254,15
16008,2556,320.39,0,0,0.223268293,1.781184669,52
16010,30,3.6,0,0,0.002756508,0.022970904,3
16011,1748,367.08,0,0,0.292727273,1.393939394,37
16012,1219,255.99,0,0,0.188366446,0.896983076,31
16014,13258,4306.36,0,0,39.14872727,120.5272727,34
16015,662,289.98,0,0,1.421470588,3.245098039,19
16016,1193,985.45,0,0,8.958636364,10.84545455,40
16033,840,100.8,0,0,0.345205479,2.876712329,4
85028S,24,51.6,0,0,0.040124417,0.018662519,8
16043,98,11.76,0,0,0.022230624,0.185255198,2
16045,8700,372,0,0,0.264204545,6.178977273,59
16046,67,56.95,0,0,0.039797345,0.046820405,13
16048,1437,186.84,0,0,0.152149837,1.17019544,41
16049,504,82.08,0,0,0.057278437,0.3517097,5
16052,467,105.29,0,0,0.248325472,1.101415094,5
16054,1022,123.24,108,0.095575221,8.216,68.13333333,28
72800D,86,219.3,0,0,1.329090909,0.521212121,20
84984B,17,79.05,0,0,0.061374224,0.013198758,4
84926D,676,256.06,0,0,3.711014493,9.797101449,24
15044B,306,862.7,1,0.003257329,4.901704545,1.738636364,37
84856S,-1,-3.81,1,inf,-0.006852518,-0.001798561,1
84510A,1003,1219.38,1,0.000996016,7.435243902,6.115853659,98
15058B,110,828.9,5,0.043478261,0.588707386,0.078125,32
90175A,9,80.55,0,0,4.0275,0.45,6
22734,2718,7690.58,30,0.010917031,6.008265625,2.1234375,268
90202C,1,2.95,6,0.857142857,0.002080395,0.000705219,2
90176A,1,7.5,1,0.5,0.026041667,0.003472222,1
90035C,2,21.5,0,0,0.038669065,0.003597122,1
21117,115,149.25,0,0,0.110147601,0.084870849,11
72799C,22,64.9,0,0,0.04609375,0.015625,11
90024B,2,17,2,0.5,0.094972067,0.011173184,2
35818P,262,99.56,0,0,0.091845018,0.241697417,14
84872A,3,50.85,0,0,0.037778603,0.002228826,3
84673B,134,112.58,0,0,0.079787385,0.094968108,31
90016A,14,80.75,0,0,0.064496805,0.011182109,4
84858C,185,250.05,0,0,0.174615922,0.129189944,4
72802C,870,1965.56,505,0.367272727,10.85944751,4.806629834,64
81953P,28,5.32,0,0,0.003722883,0.019594122,2
84596L,1039,441.36,0,0,0.348625592,0.820695103,49
90176B,2,15,0,0,0.026978417,0.003597122,1
51014A,3386,1639.2,72,0.020821284,27.32,56.43333333,99
84876B,203,253.75,0,0,3.132716049,2.50617284,17
84874B,34,56.1,0,0,0.04538835,0.027508091,7
90011B,7,20.65,0,0,0.014511595,0.004919185,2
16216,3206,220.54,0,0,24.50444444,356.2222222,35
16218,3665,247.5,0,0,1.390449438,20.58988764,41
16219,2900,309,0,0,0.266609146,2.502157032,40
16225,662,547.66,0,0,4.721206897,5.706896552,49
84884A,275,1053.21,1,0.003623188,0.743792373,0.19420904,51
22764,2,49.9,1,0.333333333,4.536363636,0.181818182,2
16235,2634,519.24,1,0.000379507,0.367733711,1.865439093,67
16236,1254,257.74,0,0,2.364587156,11.50458716,54
16237,4337,835.77,60,0.013645668,119.3957143,619.5714286,105
16238,1208,252.28,0,0,1.013172691,4.851405622,58
37489C,23,13.65,0,0,0.054166667,0.091269841,8
16254,31,27.91,0,0,0.197943262,0.219858156,7
16259,3272,317.92,108,0.031952663,0.253929712,2.61341853,28
90124C,7,69.65,0,0,1.24375,0.125,4
84029E,3346,12095.28,19,0.00564636,8.505822785,2.35302391,218
84985A,37,53.65,5,0.119047619,0.188245614,0.129824561,15
90036E,7,55.65,0,0,0.039107519,0.004919185,4
90021,1,11.95,0,0,0.021492806,0.001798561,1
90022,2,7.5,4,0.666666667,0.005919495,0.001578532,3
47351B,38,112.1,48,0.558139535,3.503125,1.1875,7
90023,8,34,0,0,0.02369338,0.005574913,2
84877D,88,122.5,0,0,1.725352113,1.23943662,11
90028,2,17,0,0,0.03057554,0.003597122,1
