,Customer1,Customer2,Customer3,Customer4,Customer5,Score1,Score2,Score3,Score4,Score5
15955,13969,16523,17702,18257,17469,0.2130915531885923,0.2040746860752934,0.1969209137800873,0.19858332821302477,0.18732951874300233
15965,17894,12723,15469,17377,17234,0.19522393410706937,0.19240415972563774,0.1916816801368625,0.18050734753628941,0.24018287849414097
15967,17620,12855,12929,13860,17816,0.21039502897786574,0.20513432072945612,0.21214610712205503,0.13855228875077238,0.2337722544198508
15969,12574,13416,17788,17389,17975,0.21673604111022102,0.20362994678387172,0.18292991770742734,0.21832905321910742,0.17837504117937256
15971,14520,17029,15313,18017,14482,0.19801431450819798,0.19801431450819798,0.19801431450819798,0.19801431450819798,0.2079427419672082
15974,16710,13718,16200,15379,17105,0.16187176391825003,0.2511558741394139,0.1906435536141106,0.18054097000237168,0.21578783832585385
15981,13728,16809,16745,12895,18064,0.2232405295520019,0.20399385081325652,0.1849426721180065,0.1926297138001157,0.1951932337166194
15983,17287,13236,14959,16923,15027,0.23171684993581076,0.16721430796162887,0.18045196372454786,0.21120564997841754,0.20941122839959503
15987,16781,13544,18116,13126,14623,0.19535721275004767,0.37686547730551984,0.16834845779838087,0.12821717049104805,0.13121168165500358
15990,13135,16432,13417,17186,12407,0.17855073702467497,0.1760167345941742,0.26038351165855855,0.178550737024675,0.2064982796979173
15998,14085,15366,14307,15544,16040,0.20017019422313329,0.20305164884850954,0.1959183936355354,0.1917452565039019,0.2091145067889199
16003,16023,17771,14265,13420,17392,0.1966156419679218,0.17398217010118802,0.21218027034104936,0.1718136473843305,0.24540827020551037
16005,16895,16766,16572,18272,14013,0.20667087968150472,0.2119452066251103,0.19463759416066148,0.19687269185805342,0.18987362767467014
16007,13308,13722,15358,16754,17597,0.203351185388161,0.20909068053757002,0.20075633205800433,0.19220069608031698,0.1946011059359476
16008,13590,18227,16359,18200,13513,0.18585307909722118,0.20507068212222673,0.21947986181513604,0.19030144921233413,0.19929492775308186
16009,16174,14163,17589,14719,16206,0.25385983073986296,0.1978348218461149,0.17048271135688356,0.1900501270530722,0.18777250900406647
16011,16407,17567,14700,16189,14897,0.1917292993508703,0.19725151447501604,0.20723514247159042,0.19332186004360283,0.21046218365892014
16012,14818,14952,17579,14224,13572,0.21541496728338153,0.17227216873734583,0.17701294504016046,0.1895098357017424,0.2457900832373697
16013,14548,17640,13831,17616,12871,0.20019526974302435,0.19677133136323258,0.20119810313429082,0.21102434305991627,0.19081095269953605
16014,12665,12779,18220,17135,18189,0.20231552429352898,0.198726025701443,0.2159697629111708,0.18554804496336966,0.19744064213048768
16016,12897,15661,12945,16639,16350,0.20168339709184582,0.20738314964079235,0.2000404351683823,0.20664355852331148,0.18424945957566813
16018,14463,14618,13094,17556,13967,0.18573950112165288,0.1735058918143693,0.19640694859072844,0.21374034410040157,0.23060731437284795
16019,12464,14047,16672,14755,13220,0.2281567211618553,0.18364547531437367,0.20934846339449778,0.19383395819638732,0.18501538193288575
16020,14285,12936,15473,14737,16758,0.1852698141804757,0.1879921906947637,0.24534819521010431,0.18927772210412472,0.1921120778105315
16023,16003,17303,12512,16125,14265,0.17472020667716273,0.18682967392711028,0.17970088203231913,0.1647182267374326,0.29403101062597525
16029,17582,13778,15578,15453,18024,0.21068423631030436,0.19307194272690023,0.2020314509859249,0.19444928512727475,0.19976308484959582
16033,18223,14584,14156,16356,17675,0.1863750459850281,0.19337046915547684,0.19180672374268343,0.20502810061552673,0.2234196605012848
16041,14508,17630,17133,16198,16168,0.21246602624154598,0.16175616200130888,0.23623726293092043,0.18389004954486082,0.20565049928136395
16042,14082,15865,18142,12684,16511,0.19837393456051353,0.17616394199445765,0.23007066897698827,0.20551249617439457,0.18987895829364596
16043,16626,15753,16405,16027,13780,0.19587071582065735,0.20149569604414772,0.20048045682652682,0.20083521406720048,0.20131791724146766
16049,16718,15787,13956,15574,18119,0.18209043917759302,0.18329065119877364,0.21123131417643254,0.17625079802008245,0.24713679742711828
16053,15228,13826,12738,16592,16778,0.20510902091834154,0.19778842261738547,0.20598949703423555,0.19686573459488246,0.19424732483515497
16057,16923,18227,16449,13562,16359,0.18805709222125735,0.18787885211993172,0.202377734696732,0.2161020704305012,0.20558425053157775
16062,16655,15070,14504,17405,13748,0.20119901219235442,0.19173044539711567,0.2110861478080974,0.196860020700634,0.19912437390179857
16066,16274,14034,14406,13193,15525,0.1492988895114085,0.16439146338657723,0.28438063141439246,0.2545645578331465,0.14736445785447533
16076,12546,13899,15625,12420,17154,0.2386710876056904,0.1643846680733033,0.16556040865470678,0.22218566794325886,0.20919816772304062
16081,15164,14959,14035,15953,14525,0.21655516724262006,0.18957273228874197,0.19965039989623287,0.19234574221514378,0.20187595835726138
16085,17597,16754,13308,13722,16464,0.19614470770065062,0.20164668105164246,0.20723463641241036,0.18963510625794452,0.20533886857735195
16094,13728,18146,16763,14005,17501,0.21702983473347914,0.20296203150343808,0.18526155042258763,0.21392617202698316,0.18082041131351195
16099,14566,16180,16182,12884,13242,0.21975325708992144,0.20161313691325428,0.18718389431305818,0.20704455893721066,0.1844051527465556
16101,13045,17581,14367,14709,17735,0.19369326275655382,0.2055856045670251,0.1940494638946935,0.19786627604838541,0.2088053927333422
16102,14782,14371,16665,12989,17045,0.20108379587087874,0.21053221840645128,0.1967649012547541,0.1967518272121524,0.19486725725576357
16107,16048,17923,17723,13851,16323,0.2019946386477853,0.192935814866112,0.1928254645758384,0.21930826704415224,0.192935814866112
16110,17551,15578,17582,15453,18024,0.20230986133421497,0.19470311641656793,0.20816385214066888,0.20286126292825937,0.1919619071802888
16115,15061,16774,17423,13666,16317,0.1857045306226334,0.20698888827850054,0.1860821139091496,0.23675703736888756,0.18446742982082898
16121,12556,16721,14209,16985,18172,0.18301418569518405,0.31481068351804364,0.1662768530940323,0.1662528758206238,0.1696454018721162
16126,13155,16455,14506,12919,13138,0.24878228739678523,0.20032832184432928,0.19020497847749276,0.18218967653535176,0.178494735746041
16128,14875,13072,13422,12601,13043,0.1805501118455403,0.23578412755081812,0.19537007750563662,0.1793043748506641,0.2089913082473409
16131,17865,14499,13078,14690,17133,0.18989125705326126,0.18619169679136047,0.201119750346499,0.21890217081579263,0.20389512499308668
16133,17394,13572,15691,14840,14331,0.2574603050597502,0.18887483580314227,0.186562275654118,0.18260885357869075,0.1844937299042988
16134,15544,17371,13309,12891,17443,0.19957629220283743,0.191856067992591,0.210105370430257,0.2040649506832899,0.19439731869102456
16139,17844,12589,16518,16883,13925,0.22188251166445563,0.17114821986650494,0.18411668942092088,0.1951951305497319,0.22765744849838673
16140,17512,17394,13720,18183,14682,0.19955323227193164,0.20112015932808816,0.18812595917386982,0.20930390730989668,0.20189674191621376
16145,15776,12582,15159,15241,12597,0.23056093357770605,0.19686427569792891,0.2019820259284988,0.18242171473979613,0.1881710500560701
16150,18161,17158,14897,16814,16407,0.2031711635965271,0.19202911838200137,0.19086004582718624,0.21486356284479116,0.19907610934949405
16153,16723,14676,17597,17444,13308,0.20226840892079226,0.20493428652071888,0.19326960230431228,0.19344741359319925,0.20608028866097747
16156,18257,12359,17758,15768,15521,0.2352925926819839,0.1839158333932165,0.18494300467210725,0.20316283047238756,0.19268573878030484
16157,16387,18144,14233,13321,13525,0.188050370202597,0.21361524649265756,0.1998059611292013,0.19272214236848975,0.20580627980705435
16161,16523,17581,16180,13534,18177,0.19976432284789208,0.19634976792954456,0.19475656747849332,0.1939463673028866,0.21518297444118334
16168,15270,17715,17955,17763,15218,0.19852833967675074,0.19771444721837778,0.19589749387852504,0.19771444721837778,0.21014527200796873
16169,16241,18096,16020,13558,14317,0.1763953909144645,0.2375300719986477,0.15846530375648454,0.27222071919086643,0.15538851413953678
16170,14895,15254,16205,12364,14301,0.18528999761063214,0.18534448522027705,0.20784834562124987,0.22483157564992373,0.19668559589791726
16173,15579,16734,16332,17866,14790,0.19722002941899605,0.23689292522397243,0.17646840550325926,0.19154944573770477,0.19786919411606763
16185,17501,16592,16135,12356,14889,0.2309200692064386,0.19077724010670624,0.18708881951773346,0.19468969499485042,0.1965241761742714
16186,15683,14868,13355,17704,16065,0.20031983803142794,0.20501584805353332,0.19532186297332146,0.19415127822520994,0.2051911727165073
16187,13355,16065,17704,13357,14852,0.18351766450405188,0.2058031600442458,0.18655940732447357,0.20107904370338245,0.2230407244238464
16188,15238,15544,16722,15384,14291,0.20555839581879,0.20081461456128166,0.1767220640638428,0.2438669938235371,0.17303793173254844
16189,15820,13645,15729,16146,15257,0.211567396465016,0.2216052688658514,0.1898193306411238,0.18376136753967565,0.19324663648833318
16191,15350,15881,16770,17951,13922,0.19275093511781788,0.22323545619880317,0.16308011805002182,0.2179827005959783,0.20295079003737873
16201,14282,14364,13577,14389,13534,0.22948679695235902,0.205050509498289,0.18101331976048327,0.19069424426217763,0.193755129526691
16205,15254,14895,14963,14301,12364,0.19380685102976467,0.18256885907635637,0.190944644008855,0.20165522568728256,0.23102442019774141
16206,18169,16174,14163,17790,12897,0.1822503970870404,0.248342805044326,0.22539391731524816,0.17370968053263441,0.17030320002075117
16208,17506,16402,15083,15612,18213,0.21825204859482505,0.18679365284633087,0.18432913891912048,0.19433229946451971,0.21629286017520377
16210,13750,13576,12888,17925,13132,0.203740384513254,0.1962588621578324,0.1983394464303324,0.20502739025323408,0.19663391664534718
16212,17701,15083,15612,13261,16402,0.2151468054973012,0.18639635007356084,0.19651169388624143,0.203890481032286,0.1980546695106105
16218,18118,16401,14760,14961,18229,0.18315631417731484,0.21145246807875756,0.23385955247655993,0.1855785193836709,0.18595314588369677
16221,16422,14549,15860,17464,15831,0.19850264524309816,0.195968541386446,0.1902468637151834,0.21289465946736735,0.20238729018790522
16224,14162,17348,14130,15175,18004,0.18108559919878797,0.1904413818667902,0.1759416098933299,0.26015576837043153,0.19237564067066037
16225,13668,15149,18198,15712,15059,0.18316242296019863,0.19520204304884398,0.19976504210691653,0.21086830625295777,0.2110021856310831
16232,16359,17854,16713,13513,18227,0.2591450931487931,0.1408193564270377,0.12461989717467821,0.23431252795275612,0.2411031252967348
16235,14461,15618,15164,14757,16315,0.20568733757102783,0.18852286863525494,0.20454126461087885,0.21234586327465257,0.18890266590818577
16239,12897,14513,15661,15107,18074,0.20874800480374728,0.20418832112226074,0.1889830452879456,0.1724514351020853,0.2256291936839611
16240,15230,16440,15707,14911,14290,0.2219098223095353,0.2071457015152723,0.16379401842105132,0.16851427979562214,0.23863617795851894
16241,18096,13558,17779,16360,16261,0.2301490547959035,0.1814016009050275,0.1864347927281589,0.22828905339218653,0.1737254981787235
16242,14810,12757,18177,13178,17139,0.19332321586886758,0.20612478617255908,0.20554514517669517,0.20029367006821028,0.194713182713668
16245,17080,17739,13171,14428,17060,0.20846983762244825,0.1947065099169281,0.20319342301613996,0.19677896405718917,0.19685126538729444
16249,15400,14154,14342,13027,13735,0.18521251356708962,0.18498104279780864,0.24800842120716568,0.18996431978286116,0.1918337026450749
16253,14407,16820,17913,15494,13787,0.19992772560329974,0.1907492049099678,0.18805894902533798,0.20493415614957272,0.21632996431182186
16255,15412,14898,13784,18109,14064,0.20000989117841567,0.20010680656382496,0.19991290575924603,0.20431820270799764,0.19565219379051565
16258,17694,16927,17930,15547,15039,0.17799476859019436,0.23519703801924674,0.20071276427024773,0.20573441467931267,0.18036101444099856
16261,17555,15932,16241,14379,17377,0.20332006635860436,0.22330978411008165,0.20136213898589575,0.180267119293646,0.1917408912517722
16265,13135,15785,16401,18118,17186,0.19420920303301065,0.2161702112811879,0.2024382876733399,0.19297309497945084,0.19420920303301062
16271,16523,16182,16527,17677,17581,0.16343295917797698,0.19464660538464287,0.30281977480738387,0.1730699391595589,0.16603072147043735
16278,16551,15206,13925,12507,12697,0.17579934663267857,0.1831373633386993,0.17914313896202916,0.2526050751762344,0.20931507589035847
16279,12750,14754,13487,15768,15521,0.2012749130403979,0.20163291708306572,0.1957383352876447,0.20532240445980487,0.19603143012908683
16293,16191,15695,13199,12585,18116,0.19321770730751253,0.19147263450721028,0.21147632730153418,0.20970733247426024,0.1941259984094828
16295,16053,12738,15228,14885,13247,0.2191647591235215,0.20525835931883396,0.2036033002440963,0.18482139722654825,0.1871521840869999
16298,12679,13003,12665,12897,15661,0.19496055603083542,0.19964218674851678,0.1832116002263278,0.22158293533785192,0.2006027216564681
16303,14680,15950,14753,13985,12689,0.19588437127894934,0.20166162779681773,0.19448067512215259,0.2115275161586462,0.19644580964343406
16308,12576,12815,15117,13052,13848,0.11056427978548974,0.15036011447209535,0.3023495537870363,0.13064590622629207,0.3060801457290865
16325,18080,15703,15364,17217,16698,0.20292867390633226,0.20292867390633226,0.16046622301076038,0.24853585262507663,0.1851405765514986
16326,16591,14970,13889,15350,14795,0.19424064654831708,0.2096841920102301,0.17484477184075575,0.181404084746588,0.2398263048541092
16327,17440,16554,14211,13752,16282,0.1967515148238064,0.1781986391685647,0.18592882423092383,0.19952211253103241,0.23959890924567262
16330,12354,17757,17324,17083,14466,0.18505270510464106,0.2216259795970135,0.23160041485327695,0.1543309910972347,0.20738990934783375
16332,16734,16174,17866,15579,14163,0.24042741812234983,0.16248401237825982,0.20426816992179125,0.2067298448529596,0.18609055472463948
16333,16754,17597,15093,13308,16464,0.23316110134101692,0.18812818627683403,0.1870472813938578,0.20559891165303318,0.18606451933525808
16341,16086,14273,14887,13228,14667,0.18555380885028486,0.1923201555588928,0.21872275871857383,0.20162509041013635,0.2017781864621122
16348,14163,16174,17589,17758,17337,0.23043040724097508,0.24996711830511184,0.1651640280219332,0.1836801274326927,0.17075831899928717
16350,12945,15661,13947,17790,12897,0.18924482005564178,0.19788549416802634,0.20604310939596346,0.19537271057726144,0.21145386580310704
16353,16532,16545,13147,15649,16679,0.18034488357235898,0.19174228756580552,0.21031646811838034,0.21031646811838034,0.20727989262507468
16357,16163,17723,14055,17923,16323,0.18491760597447895,0.21032854274653534,0.18385603185799781,0.21044890971049396,0.21044890971049396
16360,15553,13558,17779,16241,18096,0.1756717733561659,0.17569551087121896,0.16789032796718473,0.2354120349126514,0.2453303528927791
16361,12561,13116,14508,17764,12891,0.19714900246980083,0.23689226872156974,0.18778057551808408,0.18669109864499644,0.19148705464554894
16362,14117,12924,16510,14947,14090,0.1864431632351878,0.21568538180465063,0.20361524604420914,0.20972533380326497,0.1845308751126875
